Age,Education_Level,Years_At_Company,Years_In_Current_Role,Monthly_Income,Salary_Hike_Percent,Job_Level,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Training_Hours_Last_Year,Overtime,Remote_Work,Distance_From_Home,Commute_Time_Minutes,Number_Of_Projects,Team_Size,Manager_Rating,Absence_Days,Promotion_Last_5_Years,Stock_Option,Tenure_Stability_Ratio,Income_per_JobLevel,Satisfaction_Composite,Commute_Burden,Promotion_Stagnation_Flag,High_Overtime_Low_WLB,Gender_Male,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,Job_Role_Accountant,Job_Role_Auditor,Job_Role_Business Development,Job_Role_Content Strategist,Job_Role_Data Analyst,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_HR Manager,Job_Role_IT Manager,Job_Role_Logistics Coordinator,Job_Role_Marketing Executive,Job_Role_Marketing Manager,Job_Role_Operations Executive,Job_Role_Operations Manager,Job_Role_Quality Analyst,Job_Role_Recruiter,Job_Role_SEO Specialist,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Job_Role_System Administrator,Job_Role_Training Specialist,Employment_Type_Full-Time,Employment_Type_Part-Time,Business_Travel_Never,Business_Travel_Rarely,Attrition
30,1,2,2,6477,20.2,2,3,3,4,4,3,43,1,1,9,38,4,10,3,6,0,0,0.6666666666666666,3238.5,3.5,12.8,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
28,1,7,5,6798,16.9,1,4,3,2,3,2,29,1,1,14,38,2,12,1,4,0,0,0.625,6798.0,2.5,17.8,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
30,1,1,1,6147,13.8,2,3,3,2,4,3,48,1,0,6,19,4,7,2,10,0,0,0.5,3073.5,3.0,7.9,0,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
45,1,7,7,9348,6.8,3,2,1,1,3,3,7,1,1,28,37,5,8,3,5,0,1,0.875,3116.0,2.0,31.7,1,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
51,2,1,1,7451,13.6,2,4,2,4,3,4,32,1,0,11,27,2,12,3,6,0,0,0.5,3725.5,3.25,13.7,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
41,1,2,2,5137,17.6,1,3,2,1,5,1,31,0,1,22,60,2,17,3,4,0,0,0.6666666666666666,5137.0,2.25,28.0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
35,0,0,0,4406,16.2,1,3,4,4,3,2,42,0,1,9,27,2,2,3,5,0,0,0.0,4406.0,3.25,11.7,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
32,1,1,0,8061,15.3,3,3,3,3,4,3,42,0,0,18,58,2,10,3,2,0,1,0.0,2687.0,3.25,23.8,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
42,1,5,4,11342,15.3,3,3,3,3,2,3,71,1,1,4,13,2,9,4,7,0,1,0.6666666666666666,3780.6666666666665,2.75,5.3,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
49,2,1,1,8504,11.5,2,1,2,2,3,3,60,0,0,17,46,6,2,3,1,0,0,0.5,4252.0,2.5,21.6,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1
26,0,6,5,7766,18.9,3,4,3,4,4,4,18,0,0,5,21,1,2,4,8,1,1,0.7142857142857143,2588.6666666666665,3.75,7.1,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
41,1,5,3,4875,10.0,2,2,1,1,4,4,38,0,1,7,20,4,10,3,5,0,1,0.5,2437.5,2.5,9.0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
40,1,7,0,9137,12.1,2,4,4,3,5,3,25,0,0,20,54,8,9,4,9,1,0,0.0,4568.5,3.75,25.4,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
37,1,2,1,4034,19.0,1,3,2,2,2,2,0,0,0,8,16,5,2,4,6,0,0,0.3333333333333333,4034.0,2.0,9.6,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
56,3,0,0,5749,13.0,1,1,4,1,4,4,47,1,1,9,35,4,9,1,9,0,0,0.0,5749.0,3.25,12.5,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
31,0,1,0,4067,20.0,1,4,5,3,2,3,38,0,1,28,104,7,4,4,9,0,0,0.0,4067.0,3.25,38.4,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0
57,1,23,6,14560,10.2,5,3,2,3,3,1,50,1,0,17,54,6,15,3,6,0,1,0.25,2912.0,2.25,22.4,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
40,2,17,15,18033,13.0,5,2,4,4,2,2,26,0,1,5,14,6,8,5,3,0,1,0.8333333333333334,3606.6,3.0,6.4,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
53,1,9,1,10898,11.7,5,3,3,2,4,4,26,0,1,9,23,6,5,4,4,0,1,0.1,2179.6,3.25,11.3,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0
49,2,2,2,10753,16.6,3,3,2,4,4,4,6,0,1,20,45,4,8,4,3,0,1,0.6666666666666666,3584.3333333333335,3.5,24.5,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
36,1,7,3,11780,17.6,4,4,2,3,4,3,38,0,1,8,34,6,5,3,4,1,1,0.375,2945.0,3.0,11.4,0,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
18,0,0,0,4790,21.0,3,4,4,4,2,4,34,1,0,14,51,5,8,3,6,0,1,0.0,1596.6666666666667,3.5,19.1,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0
35,1,3,0,6655,14.8,2,4,4,4,2,3,43,0,0,21,68,2,11,2,6,0,0,0.0,3327.5,3.25,27.8,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
53,3,4,2,11309,17.0,1,5,3,3,3,3,46,0,0,7,19,2,9,2,6,0,0,0.4,11309.0,3.0,8.9,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
43,2,25,1,19465,18.3,5,3,2,4,3,1,28,1,0,10,32,1,8,4,9,0,1,0.038461538461538464,3893.0,2.5,13.2,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
42,1,5,4,10327,14.9,2,3,4,2,2,3,16,0,0,24,75,2,6,3,2,0,0,0.6666666666666666,5163.5,2.75,31.5,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
30,0,7,1,8477,15.6,4,2,2,3,5,4,41,0,0,7,23,3,10,1,4,0,1,0.125,2119.25,3.5,9.3,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
42,1,7,1,8803,16.1,2,3,1,3,4,3,24,0,1,34,109,4,17,4,2,0,0,0.125,4401.5,2.75,44.9,1,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
60,1,3,1,8144,21.5,2,4,4,2,4,3,37,0,0,30,80,5,10,4,8,0,1,0.25,4072.0,3.25,38.0,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
30,0,2,2,9830,17.0,4,3,4,4,4,5,5,0,1,12,21,6,8,3,3,0,1,0.6666666666666666,2457.5,4.25,14.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
38,2,3,3,5961,20.3,2,5,5,3,2,5,30,1,0,29,92,5,9,1,4,0,0,0.75,2980.5,3.75,38.2,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
28,3,1,0,11792,21.3,3,4,2,1,4,3,55,1,1,40,129,3,7,5,7,0,1,0.0,3930.6666666666665,2.5,52.9,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
31,1,1,1,6948,10.9,2,2,4,3,2,3,36,0,1,30,112,2,3,3,7,0,0,0.5,3474.0,3.0,41.2,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
32,2,4,4,9699,15.4,2,3,5,2,1,3,22,0,0,10,29,9,2,4,7,0,1,0.8,4849.5,2.75,12.9,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
27,3,7,3,10426,17.4,2,5,2,2,5,4,34,0,0,6,21,6,8,4,10,1,0,0.375,5213.0,3.25,8.1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
34,1,1,1,8524,17.3,2,4,1,3,4,2,35,0,0,26,127,5,14,4,5,0,0,0.5,4262.0,2.5,38.7,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0
29,2,0,0,7051,16.3,2,3,2,2,4,3,57,0,0,6,19,5,8,3,4,0,0,0.0,3525.5,2.75,7.9,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
33,1,15,13,15480,20.4,4,5,2,3,4,3,57,0,0,9,31,7,9,4,7,1,1,0.8125,3870.0,3.0,12.1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
23,1,5,2,8739,15.2,2,3,3,3,2,1,31,1,1,4,18,5,6,3,12,0,0,0.3333333333333333,4369.5,2.25,5.8,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
34,1,0,0,7302,14.9,3,3,4,4,4,4,22,0,0,16,40,5,3,1,3,0,1,0.0,2434.0,4.0,20.0,0,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
43,0,8,6,8183,17.4,3,4,3,2,3,5,34,0,1,4,11,5,10,3,4,1,1,0.6666666666666666,2727.6666666666665,3.25,5.1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
42,2,6,6,8354,18.8,1,3,2,3,4,2,45,1,0,5,16,2,11,4,18,0,0,0.8571428571428571,8354.0,2.75,6.6,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
32,0,0,0,5331,17.5,1,3,3,2,3,5,45,1,0,37,116,6,8,4,8,0,0,0.0,5331.0,3.25,48.6,0,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
25,1,6,0,9514,18.0,3,5,5,3,4,3,40,1,0,6,24,5,11,3,6,0,1,0.0,3171.3333333333335,3.75,8.4,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
34,1,1,0,3831,12.2,1,4,1,3,4,3,3,0,1,21,66,4,5,3,2,0,0,0.0,3831.0,2.75,27.6,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
39,1,3,3,5197,11.7,1,2,3,5,2,3,5,0,0,9,30,4,3,3,9,0,0,0.75,5197.0,3.25,12.0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
27,2,5,5,7873,10.7,1,3,4,3,3,3,53,1,1,26,68,6,7,3,9,0,1,0.8333333333333334,7873.0,3.25,32.8,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
33,1,3,1,5484,14.2,1,3,3,2,3,3,38,0,0,6,20,4,8,5,2,0,0,0.25,5484.0,2.75,8.0,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
37,1,2,2,5769,18.9,1,3,3,2,2,5,42,1,0,41,122,1,8,5,6,0,0,0.6666666666666666,5769.0,3.0,53.2,0,1,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
30,1,8,6,10837,14.2,4,3,4,2,3,3,29,1,0,20,72,4,3,4,6,0,1,0.6666666666666666,2709.25,3.0,27.2,1,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
37,1,3,1,8353,16.9,2,3,3,3,3,4,38,0,1,12,34,3,9,3,2,0,0,0.25,4176.5,3.25,15.4,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0
32,1,6,3,12963,9.7,4,2,2,4,1,3,16,0,0,4,17,4,5,2,4,0,1,0.42857142857142855,3240.75,2.5,5.7,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0
35,1,1,1,6431,12.5,1,3,4,2,5,3,23,0,0,19,57,3,11,2,4,0,1,0.5,6431.0,3.5,24.7,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
25,1,7,1,7269,17.0,2,2,3,4,5,4,31,0,1,29,87,4,3,1,7,0,0,0.125,3634.5,4.0,37.7,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
26,2,2,0,10583,17.5,3,3,3,2,2,4,40,0,0,13,40,3,10,4,4,0,1,0.0,3527.6666666666665,2.75,17.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
38,0,5,3,7161,14.6,3,3,3,1,4,4,21,1,1,19,48,6,10,2,9,0,1,0.5,2387.0,3.0,23.8,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
24,1,2,2,7951,18.4,3,3,4,4,5,2,65,0,0,1,5,3,8,1,3,0,1,0.6666666666666666,2650.3333333333335,3.75,1.5,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0
35,0,4,4,10535,18.6,3,4,2,3,3,3,0,1,0,30,103,3,11,3,3,0,1,0.8,3511.6666666666665,2.75,40.3,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
33,1,6,6,9098,21.6,3,4,3,3,2,3,20,1,1,29,99,2,9,3,8,0,1,0.8571428571428571,3032.6666666666665,2.75,38.9,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
37,1,16,15,14008,16.3,4,4,3,3,2,1,75,0,1,5,10,3,9,4,7,1,1,0.8823529411764706,3502.0,2.25,6.0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
34,2,9,6,17536,17.9,4,3,4,3,4,3,53,0,1,14,45,4,9,3,6,0,1,0.6,4384.0,3.5,18.5,1,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
50,1,3,2,4954,19.1,1,3,3,2,4,2,32,0,0,14,68,4,9,3,4,0,0,0.5,4954.0,2.75,20.8,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0
40,1,0,0,8086,13.0,2,4,3,3,2,3,42,1,0,8,21,4,10,3,11,0,0,0.0,4043.0,2.75,10.1,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
33,3,6,6,11582,16.0,3,3,4,3,5,2,17,0,0,18,87,1,8,2,3,0,1,0.8571428571428571,3860.6666666666665,3.5,26.7,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
18,2,0,0,8690,18.5,1,5,3,4,2,2,60,0,1,13,46,3,15,3,4,0,0,0.0,8690.0,2.75,17.6,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
29,1,11,11,10171,9.2,2,3,4,4,3,3,43,1,0,10,32,2,3,3,5,0,0,0.9166666666666666,5085.5,3.5,13.2,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
49,1,11,1,9982,17.2,4,3,3,4,3,3,38,0,0,7,16,5,9,4,3,0,1,0.08333333333333333,2495.5,3.25,8.6,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0
34,3,4,3,8827,16.8,2,3,4,2,2,3,41,0,1,3,10,2,2,3,2,0,0,0.6,4413.5,2.75,4.0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
28,3,9,6,14525,13.0,4,4,4,3,5,3,5,1,1,24,92,4,7,3,8,0,1,0.6,3631.25,3.75,33.2,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
30,0,12,3,9517,12.8,5,3,4,2,1,3,59,0,1,23,88,3,2,5,2,0,1,0.23076923076923078,1903.4,2.5,31.8,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
31,1,3,2,7666,18.1,2,4,5,5,4,4,20,1,1,19,71,4,13,4,12,0,0,0.5,3833.0,4.5,26.1,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
35,0,5,3,9386,17.3,3,3,3,1,4,4,30,0,0,5,16,8,3,4,6,0,1,0.5,3128.6666666666665,3.0,6.6,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
20,1,2,1,9614,11.0,2,4,3,4,3,4,61,1,0,2,5,4,5,2,7,0,0,0.3333333333333333,4807.0,3.5,2.5,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
40,1,0,0,4807,14.5,1,3,3,3,3,3,67,0,0,20,86,4,5,1,4,0,0,0.0,4807.0,3.0,28.6,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,1
35,0,4,2,3747,10.5,1,1,2,2,4,5,26,0,0,46,127,2,9,4,5,0,1,0.4,3747.0,3.25,58.7,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
37,1,1,0,5961,13.5,1,3,3,1,2,3,80,0,1,23,81,1,12,4,6,0,1,0.0,5961.0,2.25,31.1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
38,0,1,0,4576,10.5,1,2,2,4,3,3,25,0,0,7,20,2,7,3,3,0,0,0.0,4576.0,3.0,9.0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
56,1,11,6,11856,17.1,4,3,2,4,4,2,29,1,0,11,25,3,3,5,10,0,1,0.5,2964.0,3.0,13.5,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
47,1,0,0,7284,16.4,3,4,3,2,4,4,9,0,0,9,27,5,8,1,3,0,1,0.0,2428.0,3.25,11.7,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
32,1,3,2,9510,21.6,3,4,4,3,4,5,25,1,0,22,66,3,14,3,4,0,1,0.5,3170.0,4.0,28.6,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
29,0,0,0,6350,7.7,1,3,1,5,3,2,48,0,1,4,12,7,7,1,4,0,1,0.0,6350.0,2.75,5.2,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
40,1,0,0,6449,12.1,2,4,3,2,3,2,8,0,0,23,80,4,10,3,4,0,0,0.0,3224.5,2.5,31.0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
35,1,3,1,9120,13.2,2,4,5,3,3,2,45,0,0,27,74,3,7,4,5,0,0,0.25,4560.0,3.25,34.4,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
39,0,10,6,11422,14.9,3,4,1,4,4,4,21,0,0,29,113,1,2,3,4,0,1,0.5454545454545454,3807.3333333333335,3.25,40.3,1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
30,1,12,12,15817,18.3,5,4,3,3,3,3,29,0,1,10,40,4,7,4,8,1,1,0.9230769230769231,3163.4,3.0,14.0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
38,3,1,0,7106,13.4,1,3,5,3,1,4,8,0,0,14,54,4,9,3,5,0,0,0.0,7106.0,3.25,19.4,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
37,2,3,2,5237,18.3,1,4,2,3,3,4,54,0,0,6,23,5,9,3,2,0,0,0.5,5237.0,3.0,8.3,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1
39,0,16,11,10687,17.8,4,3,3,3,5,2,36,1,0,27,67,5,14,2,8,0,1,0.6470588235294118,2671.75,3.25,33.7,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
32,1,6,0,8275,13.4,2,4,3,4,3,4,56,0,0,8,27,6,9,2,3,1,0,0.0,4137.5,3.5,10.7,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
22,1,2,0,5041,11.1,1,3,2,3,4,3,23,0,0,17,50,6,16,2,4,0,0,0.0,5041.0,3.0,22.0,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
40,1,3,2,9451,12.2,2,4,4,2,4,4,67,1,1,21,75,4,12,1,8,0,1,0.5,4725.5,3.5,28.5,0,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
18,1,0,0,7379,16.6,2,3,3,3,2,2,33,0,0,4,9,2,5,4,5,0,0,0.0,3689.5,2.5,4.9,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
